order_id,items_used,balance_spent,order_date
10181,Peach Tea; Halo Halo; Lemonade; Black Tea; Thai Pearl Milk Tea,29.3,2024-12-11 12:30:00
10182,Coffee Crema,6.5,2024-12-11 12:31:30
10183,Coffee Milk Tea (add Ice Cream); Lemonade,12.45,2024-12-11 12:35:15
10184,Oolong Tea,4.65,2024-12-11 12:36:00
10185,Black Tea (add Pudding); Pearl Milk Tea; Green Honey Tea; Oolong Tea; Lemonade,25.9,2024-12-11 12:49:30
10186,Coffee Milk Tea (add Pudding); Thai Pearl Milk Tea (add Boba Pearls); Peach Tea; Lemonade,25.45,2024-12-11 12:53:15
10187,Green Tea; Thai Pearl Milk Tea,10.9,2024-12-11 12:54:00
10188,Thai Pearl Milk Tea (add Ice Cream); Halo Halo; Pearl Milk Tea; Green Honey Tea,24.85,2024-12-11 12:54:45
10189,Iced Thai Tea; Black Honey Tea; Green Tea; Green Honey Tea; Lemonade,26.3,2024-12-11 13:00:00
10190,Black Honey Tea,4.85,2024-12-11 13:15:45
10191,Tiger Boba (add Ice Cream); Black Honey Tea,12.35,2024-12-11 13:18:45
10192,Fresh Matcha (add Pudding); Lemonade (add Boba Pearls); Pearl Milk Tea (add Boba Pearls); Strawberry Matcha,26.0,2024-12-11 13:24:45
10193,Strawberry Matcha (add Pudding); Strawberry Matcha (add Ice Cream); Lemonade; Strawberry Matcha; Black Tea,31.1,2024-12-11 13:25:30
10194,Green Honey Tea; Fresh Matcha; Lemonade; Coffee Milk Tea,22.55,2024-12-11 13:29:15
10195,Iced Thai Tea (add Boba Pearls); Strawberry Matcha (add Honey Jelly); Lemonade (add Honey Jelly); Coffee Milk Tea; Coffee Crema,33.45,2024-12-11 13:33:00
10196,Iced Thai Tea; Oolong Tea; Black Honey Tea; Black Honey Tea,21.1,2024-12-11 13:34:30
10197,Green Tea; Black Tea,9.3,2024-12-11 13:40:30
10198,Thai Pearl Milk Tea (add Boba Pearls); Peach Tea (add Ice Cream); Black Tea,18.9,2024-12-11 13:45:45
10199,Tiger Boba (add Boba Pearls); Thai Pearl Milk Tea,13.5,2024-12-11 13:46:30
10200,Coffee Milk Tea (add Ice Cream); Peach Tea,13.5,2024-12-11 13:49:30
10201,Black Honey Tea (add Ice Cream); Strawberry Matcha; Black Honey Tea; Thai Pearl Milk Tea,23.45,2024-12-11 13:51:00
10202,Green Tea (add Ice Cream); Green Honey Tea,10.5,2024-12-11 13:59:15
10203,Strawberry Matcha (add Ice Cream); Halo Halo; Lemonade,19.65,2024-12-11 14:00:45
10204,Thai Pearl Milk Tea,6.25,2024-12-11 14:01:30
10205,Oolong Tea (add Pudding); Pearl Milk Tea (add Honey Jelly); Fresh Matcha; Thai Pearl Milk Tea,24.45,2024-12-11 14:10:30
10206,Iced Thai Tea (add Ice Cream); Thai Pearl Milk Tea (add Honey Jelly); Fresh Matcha,21.0,2024-12-11 14:11:15
10207,Iced Thai Tea (add Boba Pearls); Thai Pearl Milk Tea,13.75,2024-12-11 14:14:15
10208,Black Honey Tea; Thai Pearl Milk Tea; Lemonade; Peach Tea,22.55,2024-12-11 14:24:00
10209,Halo Halo; Halo Halo,13.9,2024-12-11 14:25:30
10210,Lemonade,5.2,2024-12-11 14:27:45
10211,Fresh Matcha; Green Tea; Thai Pearl Milk Tea; Peach Tea,23.4,2024-12-11 14:33:00
10212,Coffee Crema (add Honey Jelly); Thai Pearl Milk Tea; Fresh Matcha; Lemonade; Fresh Matcha,31.2,2024-12-11 14:36:00
10213,Black Tea (add Pudding); Fresh Matcha (add Boba Pearls); Black Tea (add Honey Jelly); Fresh Matcha; Black Honey Tea,28.9,2024-12-11 14:38:15
10214,Strawberry Matcha (add Ice Cream); Halo Halo (add Boba Pearls); Thai Pearl Milk Tea; Black Tea,26.1,2024-12-11 14:51:45
10215,Strawberry Matcha; Green Honey Tea; Coffee Crema; Lemonade,23.05,2024-12-11 14:57:00
10216,Iced Thai Tea (add Honey Jelly); Tiger Boba; Fresh Matcha; Halo Halo,27.2,2024-12-11 14:58:30
10217,Pearl Milk Tea (add Boba Pearls); Green Honey Tea (add Ice Cream); Pearl Milk Tea,18.2,2024-12-11 15:01:30
10218,Tiger Boba (add Honey Jelly); Green Honey Tea; Lemonade,17.3,2024-12-11 15:14:15
10219,Black Tea,4.65,2024-12-11 15:15:00
10220,Strawberry Matcha (add Pudding); Black Tea,11.9,2024-12-11 15:18:00
10221,Oolong Tea (add Honey Jelly); Oolong Tea (add Boba Pearls); Black Honey Tea; Halo Halo; Oolong Tea,27.25,2024-12-11 15:18:45
10222,Peach Tea (add Pudding); Lemonade,12.2,2024-12-11 15:21:45
10223,Thai Pearl Milk Tea (add Honey Jelly); Coffee Milk Tea,13.25,2024-12-11 15:22:30
10224,Coffee Crema (add Pudding); Iced Thai Tea (add Boba Pearls); Iced Thai Tea; Coffee Crema,28.0,2024-12-11 15:26:15
10225,Black Tea (add Pudding); Black Honey Tea; Oolong Tea; Peach Tea,21.15,2024-12-11 15:27:45
10226,Green Tea (add Ice Cream); Coffee Milk Tea,11.9,2024-12-11 15:28:30
10227,Peach Tea (add Ice Cream); Iced Thai Tea,14.0,2024-12-11 15:37:30
10228,Black Honey Tea (add Honey Jelly); Black Honey Tea,10.45,2024-12-11 15:38:15
10229,Strawberry Matcha; Lemonade; Green Honey Tea; Green Tea; Thai Pearl Milk Tea,27.45,2024-12-11 15:42:00
10230,Fresh Matcha (add Boba Pearls); Peach Tea; Oolong Tea; Black Honey Tea,22.75,2024-12-11 15:43:30
10231,Lemonade (add Pudding); Green Honey Tea (add Ice Cream); Coffee Crema (add Honey Jelly); Tiger Boba,25.55,2024-12-11 15:49:30
10232,Tiger Boba (add Boba Pearls); Strawberry Matcha,13.75,2024-12-11 15:50:15
10233,Coffee Crema,6.5,2024-12-11 15:51:45
10234,Pearl Milk Tea (add Honey Jelly); Coffee Milk Tea (add Boba Pearls); Green Honey Tea; Thai Pearl Milk Tea,24.65,2024-12-11 15:57:45
10235,Oolong Tea,4.65,2024-12-11 15:58:30
10236,Tiger Boba (add Ice Cream); Strawberry Matcha; Pearl Milk Tea; Green Honey Tea,24.65,2024-12-11 16:07:30
10237,Coffee Milk Tea (add Ice Cream); Fresh Matcha,13.5,2024-12-11 16:08:15
10238,Black Honey Tea; Coffee Crema; Peach Tea; Thai Pearl Milk Tea,23.85,2024-12-11 16:12:45
10239,Peach Tea (add Ice Cream); Coffee Crema; Green Honey Tea; Halo Halo; Green Honey Tea,30.4,2024-12-11 16:21:45
10240,Fresh Matcha (add Boba Pearls); Tiger Boba (add Pudding); Black Honey Tea,19.1,2024-12-11 16:23:15
10241,Green Tea (add Honey Jelly); Black Honey Tea (add Boba Pearls); Black Honey Tea (add Honey Jelly); Coffee Milk Tea; Iced Thai Tea,29.6,2024-12-11 16:26:15
10242,Tiger Boba (add Pudding); Thai Pearl Milk Tea,13.5,2024-12-11 16:33:00
10243,Coffee Milk Tea (add Pudding); Halo Halo (add Pudding); Fresh Matcha (add Boba Pearls); Thai Pearl Milk Tea; Pearl Milk Tea,33.75,2024-12-11 16:46:30
10244,Green Honey Tea; Green Honey Tea; Halo Halo,16.65,2024-12-12 09:02:15
10245,Pearl Milk Tea (add Honey Jelly); Pearl Milk Tea (add Pudding); Halo Halo; Green Tea,24.7,2024-12-12 09:04:30
10246,Coffee Milk Tea (add Honey Jelly); Black Tea,11.65,2024-12-12 09:05:15
10247,Halo Halo (add Honey Jelly); Coffee Crema,14.2,2024-12-12 09:06:00
10248,Black Honey Tea; Thai Pearl Milk Tea; Black Tea; Oolong Tea,20.4,2024-12-12 09:06:45
10249,Green Honey Tea (add Ice Cream); Coffee Crema; Black Tea; Oolong Tea,21.65,2024-12-12 09:09:00
10250,Oolong Tea (add Ice Cream); Pearl Milk Tea (add Boba Pearls); Strawberry Matcha (add Ice Cream); Green Honey Tea; Iced Thai Tea,31.3,2024-12-12 09:09:45
10251,Fresh Matcha,6.25,2024-12-12 09:12:00
10252,Peach Tea (add Boba Pearls); Strawberry Matcha (add Honey Jelly); Peach Tea; Thai Pearl Milk Tea,26.75,2024-12-12 09:15:45
10253,Black Honey Tea (add Pudding); Thai Pearl Milk Tea (add Pudding); Green Honey Tea; Fresh Matcha; Green Honey Tea,28.55,2024-12-12 09:18:00
10254,Oolong Tea; Oolong Tea; Fresh Matcha; Black Tea,20.2,2024-12-12 09:18:45
10255,Peach Tea (add Honey Jelly); Fresh Matcha (add Boba Pearls); Green Tea; Strawberry Matcha,25.15,2024-12-12 09:20:15
10256,Iced Thai Tea (add Pudding); Coffee Milk Tea,13.75,2024-12-12 09:21:00
10257,Coffee Crema (add Boba Pearls); Strawberry Matcha (add Honey Jelly); Fresh Matcha (add Honey Jelly); Green Honey Tea; Peach Tea,32.6,2024-12-12 09:23:15
10258,Green Honey Tea (add Pudding); Peach Tea; Black Honey Tea; Tiger Boba,23.2,2024-12-12 09:24:45
10259,Strawberry Matcha (add Ice Cream); Lemonade; Black Tea,17.35,2024-12-12 09:25:30
10260,Black Honey Tea (add Honey Jelly); Tiger Boba (add Ice Cream); Oolong Tea (add Boba Pearls); Thai Pearl Milk Tea; Halo Halo,31.7,2024-12-12 09:26:15
10261,Tiger Boba (add Boba Pearls); Oolong Tea (add Honey Jelly); Peach Tea; Tiger Boba; Peach Tea,31.65,2024-12-12 09:27:45
10262,Pearl Milk Tea,5.8,2024-12-12 09:30:45
10263,Coffee Crema (add Pudding); Fresh Matcha (add Pudding); Green Honey Tea,19.1,2024-12-12 09:33:45
10264,Fresh Matcha,6.25,2024-12-12 09:34:30
10265,Green Honey Tea,4.85,2024-12-12 09:35:15
10266,Green Tea (add Ice Cream); Coffee Milk Tea,11.9,2024-12-12 09:40:30
10267,Coffee Milk Tea (add Pudding); Coffee Crema (add Pudding); Fresh Matcha (add Honey Jelly); Green Honey Tea,26.1,2024-12-12 09:41:15
10268,Black Tea (add Honey Jelly); Strawberry Matcha (add Boba Pearls); Fresh Matcha,18.9,2024-12-12 09:42:45
10269,Iced Thai Tea; Black Honey Tea; Black Honey Tea; Fresh Matcha; Green Honey Tea,27.55,2024-12-12 09:45:00
10270,Halo Halo (add Boba Pearls); Green Honey Tea,12.55,2024-12-12 09:45:45
10271,Iced Thai Tea; Oolong Tea,11.4,2024-12-12 09:46:30
10272,Strawberry Matcha (add Honey Jelly); Thai Pearl Milk Tea (add Boba Pearls); Coffee Milk Tea,20.5,2024-12-12 09:48:00
10273,Strawberry Matcha (add Pudding); Halo Halo,14.2,2024-12-12 09:48:45
10274,Strawberry Matcha (add Pudding); Strawberry Matcha,13.75,2024-12-12 09:49:30
10275,Coffee Milk Tea (add Boba Pearls); Green Tea; Halo Halo; Coffee Crema; Iced Thai Tea,31.85,2024-12-12 09:54:45
10276,Green Tea (add Pudding); Peach Tea,11.65,2024-12-12 10:00:00
10277,Pearl Milk Tea (add Ice Cream); Peach Tea (add Honey Jelly); Peach Tea (add Pudding); Coffee Crema; Coffee Milk Tea,33.55,2024-12-12 10:00:45
10278,Halo Halo (add Pudding); Black Tea,12.35,2024-12-12 10:01:30
10279,Thai Pearl Milk Tea (add Boba Pearls); Coffee Milk Tea (add Ice Cream); Thai Pearl Milk Tea,20.5,2024-12-12 10:02:15
10280,Black Tea; Green Tea; Coffee Crema; Iced Thai Tea,22.55,2024-12-12 10:05:15
10281,Lemonade; Lemonade; Lemonade,15.6,2024-12-12 10:06:45
10282,Lemonade,5.2,2024-12-12 10:07:30
10283,Strawberry Matcha (add Ice Cream); Coffee Milk Tea (add Honey Jelly); Tiger Boba,21.0,2024-12-12 10:08:15
10284,Peach Tea (add Ice Cream); Green Honey Tea; Fresh Matcha; Green Honey Tea; Thai Pearl Milk Tea,29.45,2024-12-12 10:10:30
10285,Thai Pearl Milk Tea (add Honey Jelly); Lemonade (add Ice Cream); Pearl Milk Tea,19.0,2024-12-12 10:11:15
10286,Iced Thai Tea; Black Honey Tea; Fresh Matcha; Peach Tea,24.1,2024-12-12 10:15:00
10287,Green Honey Tea (add Boba Pearls); Strawberry Matcha (add Boba Pearls); Strawberry Matcha (add Boba Pearls); Halo Halo; Oolong Tea,31.7,2024-12-12 10:18:45
10288,Thai Pearl Milk Tea; Tiger Boba; Green Honey Tea; Lemonade,22.8,2024-12-12 10:19:30
10289,Oolong Tea,4.65,2024-12-12 10:20:15
10290,Pearl Milk Tea (add Boba Pearls); Peach Tea (add Honey Jelly); Tiger Boba (add Boba Pearls); Tiger Boba,27.3,2024-12-12 10:21:00
10291,Green Honey Tea (add Pudding); Halo Halo; Black Honey Tea; Green Honey Tea; Pearl Milk Tea,28.05,2024-12-12 10:21:45
10292,Oolong Tea (add Ice Cream); Tiger Boba; Coffee Milk Tea; Strawberry Matcha,24.9,2024-12-12 10:22:30
10293,Iced Thai Tea (add Pudding); Strawberry Matcha (add Ice Cream); Coffee Milk Tea; Strawberry Matcha; Tiger Boba,34.25,2024-12-12 10:25:30
10294,Iced Thai Tea (add Pudding); Halo Halo,14.45,2024-12-12 10:27:00
10295,Oolong Tea,4.65,2024-12-12 10:27:45
10296,Black Honey Tea (add Boba Pearls); Oolong Tea (add Honey Jelly); Black Tea,15.65,2024-12-12 10:28:30
10297,Halo Halo (add Ice Cream); Pearl Milk Tea (add Boba Pearls); Iced Thai Tea (add Pudding); Thai Pearl Milk Tea; Fresh Matcha,34.5,2024-12-12 10:29:15
10298,Black Honey Tea (add Ice Cream); Tiger Boba; Lemonade,17.55,2024-12-12 10:30:45
10299,Lemonade (add Honey Jelly); Green Tea (add Boba Pearls); Oolong Tea (add Honey Jelly); Green Tea,21.4,2024-12-12 10:31:30
10300,Peach Tea (add Boba Pearls); Coffee Milk Tea (add Boba Pearls); Fresh Matcha (add Pudding); Peach Tea,27.25,2024-12-12 10:32:15
10301,Oolong Tea (add Honey Jelly); Peach Tea (add Boba Pearls); Strawberry Matcha,18.9,2024-12-12 10:34:30
10302,Tiger Boba (add Honey Jelly); Halo Halo,14.2,2024-12-12 10:35:15
10303,Thai Pearl Milk Tea,6.25,2024-12-12 10:36:00
10304,Black Tea,4.65,2024-12-12 10:37:30
10305,Thai Pearl Milk Tea; Coffee Crema; Black Tea,17.4,2024-12-12 10:39:00
10306,Oolong Tea (add Boba Pearls); Peach Tea (add Pudding); Oolong Tea,17.05,2024-12-12 10:40:30
10307,Peach Tea (add Boba Pearls); Peach Tea; Peach Tea; Peach Tea,25.75,2024-12-12 10:43:30
10308,Coffee Milk Tea,6.25,2024-12-12 10:45:45
10309,Coffee Milk Tea,6.25,2024-12-12 10:46:30
10310,Fresh Matcha; Coffee Milk Tea; Strawberry Matcha; Coffee Milk Tea; Green Tea,29.9,2024-12-12 10:47:15
10311,Black Honey Tea (add Ice Cream); Pearl Milk Tea,11.65,2024-12-12 10:50:15
10312,Pearl Milk Tea (add Pudding); Green Honey Tea (add Ice Cream); Tiger Boba,18.9,2024-12-12 10:51:00
10313,Halo Halo (add Boba Pearls); Black Tea (add Boba Pearls); Coffee Milk Tea,19.35,2024-12-12 10:52:30
10314,Tiger Boba; Halo Halo; Coffee Milk Tea; Black Tea; Halo Halo,31.3,2024-12-12 10:54:00
10315,Oolong Tea (add Ice Cream); Coffee Milk Tea (add Boba Pearls); Black Tea,17.3,2024-12-12 10:55:30
10316,Green Tea; Halo Halo; Halo Halo,18.55,2024-12-12 10:56:15
10317,Peach Tea (add Ice Cream); Fresh Matcha; Pearl Milk Tea; Tiger Boba; Green Tea,30.45,2024-12-12 10:57:00
10318,Halo Halo (add Ice Cream); Black Tea (add Honey Jelly); Pearl Milk Tea; Fresh Matcha; Coffee Crema,31.9,2024-12-12 11:03:00
10319,Halo Halo; Black Honey Tea; Coffee Milk Tea,18.05,2024-12-12 11:03:45
10320,Oolong Tea (add Boba Pearls); Coffee Crema; Green Honey Tea; Halo Halo,23.7,2024-12-12 11:05:15
10321,Black Tea (add Boba Pearls); Pearl Milk Tea (add Honey Jelly); Thai Pearl Milk Tea,18.2,2024-12-12 11:06:45
10322,Green Tea (add Boba Pearls); Strawberry Matcha (add Pudding); Pearl Milk Tea; Green Tea; Black Honey Tea,27.95,2024-12-12 11:08:15
10323,Strawberry Matcha; Strawberry Matcha; Green Honey Tea; Green Tea,22.5,2024-12-12 11:09:45
10324,Pearl Milk Tea (add Boba Pearls); Coffee Milk Tea; Green Honey Tea; Thai Pearl Milk Tea; Strawberry Matcha,30.4,2024-12-12 11:10:30
10325,Coffee Crema (add Honey Jelly); Pearl Milk Tea (add Ice Cream); Lemonade; Green Honey Tea; Black Tea,28.75,2024-12-12 11:11:15
10326,Lemonade (add Ice Cream); Thai Pearl Milk Tea,12.45,2024-12-12 11:12:00
10327,Halo Halo (add Boba Pearls); Fresh Matcha; Coffee Milk Tea,20.2,2024-12-12 11:13:30
10328,Coffee Milk Tea (add Boba Pearls); Green Tea; Coffee Milk Tea; Strawberry Matcha,24.4,2024-12-12 11:14:15
10329,Peach Tea (add Boba Pearls); Green Honey Tea,11.85,2024-12-12 11:15:00
10330,Iced Thai Tea (add Boba Pearls); Oolong Tea,12.15,2024-12-12 11:17:15
10331,Thai Pearl Milk Tea (add Ice Cream); Lemonade,12.45,2024-12-12 11:20:15
10332,Black Honey Tea,4.85,2024-12-12 11:21:00
10333,Peach Tea (add Honey Jelly); Black Tea,11.65,2024-12-12 11:24:45
10334,Tiger Boba (add Ice Cream); Black Honey Tea (add Pudding); Peach Tea (add Pudding); Iced Thai Tea,26.85,2024-12-12 11:25:30
10335,Black Tea; Thai Pearl Milk Tea,10.9,2024-12-12 11:26:15
10336,Coffee Crema (add Honey Jelly); Green Tea (add Pudding); Strawberry Matcha,19.15,2024-12-12 11:28:30
10337,Coffee Milk Tea; Strawberry Matcha; Iced Thai Tea,19.5,2024-12-12 11:30:00
10338,Black Tea (add Honey Jelly); Strawberry Matcha (add Pudding); Fresh Matcha (add Honey Jelly); Coffee Milk Tea,25.9,2024-12-12 11:30:45
10339,Black Honey Tea,4.85,2024-12-12 11:31:30
10340,Fresh Matcha (add Ice Cream); Pearl Milk Tea (add Boba Pearls); Pearl Milk Tea,19.6,2024-12-12 11:33:45
10341,Green Honey Tea (add Pudding); Pearl Milk Tea,11.4,2024-12-12 11:34:30
10342,Halo Halo,6.95,2024-12-12 11:36:00
10343,Tiger Boba; Fresh Matcha; Peach Tea; Strawberry Matcha; Peach Tea,31.75,2024-12-12 11:36:45
10344,Thai Pearl Milk Tea (add Pudding); Green Honey Tea (add Ice Cream); Coffee Crema,19.35,2024-12-12 11:37:30
10345,Pearl Milk Tea,5.8,2024-12-12 11:39:00
10346,Pearl Milk Tea,5.8,2024-12-12 11:39:45
10347,Coffee Crema (add Boba Pearls); Thai Pearl Milk Tea (add Boba Pearls); Coffee Crema (add Boba Pearls); Black Tea; Lemonade,31.35,2024-12-12 11:40:30
10348,Coffee Milk Tea (add Boba Pearls); Lemonade (add Ice Cream); Green Tea,17.85,2024-12-12 11:43:30
10349,Tiger Boba; Tiger Boba; Coffee Milk Tea,19.25,2024-12-12 11:46:30
10350,Oolong Tea; Lemonade; Lemonade; Green Honey Tea; Black Honey Tea,24.75,2024-12-12 11:47:15
10351,Pearl Milk Tea (add Pudding); Coffee Crema; Green Tea,17.7,2024-12-12 11:48:00
10352,Lemonade,5.2,2024-12-12 11:48:45
10353,Black Honey Tea (add Boba Pearls); Black Honey Tea; Pearl Milk Tea; Lemonade; Peach Tea,27.7,2024-12-12 11:51:00
10354,Coffee Milk Tea,6.25,2024-12-12 11:51:45
10355,Black Honey Tea (add Honey Jelly); Pearl Milk Tea,11.4,2024-12-12 11:53:15
10356,Coffee Milk Tea,6.25,2024-12-12 11:55:30
10357,Coffee Milk Tea (add Pudding); Green Honey Tea; Coffee Crema,18.35,2024-12-12 11:59:15
10358,Black Honey Tea; Lemonade; Tiger Boba,16.55,2024-12-12 12:00:45
10359,Coffee Crema (add Honey Jelly); Tiger Boba; Green Tea; Green Honey Tea,23.25,2024-12-12 12:02:15
10360,Coffee Milk Tea (add Pudding); Lemonade,12.2,2024-12-12 12:05:15
10361,Tiger Boba (add Boba Pearls); Lemonade (add Honey Jelly); Coffee Milk Tea (add Pudding); Lemonade; Lemonade,30.6,2024-12-12 12:09:45
10362,Black Honey Tea; Pearl Milk Tea,10.65,2024-12-12 12:11:15
10363,Peach Tea (add Boba Pearls); Black Honey Tea; Coffee Crema,18.35,2024-12-12 12:12:45
10364,Tiger Boba (add Ice Cream); Coffee Milk Tea (add Ice Cream); Strawberry Matcha; Coffee Milk Tea; Tiger Boba,34.0,2024-12-12 12:15:45
10365,Black Honey Tea (add Boba Pearls); Coffee Milk Tea (add Honey Jelly); Coffee Milk Tea; Black Tea,23.5,2024-12-12 12:18:45
10366,Strawberry Matcha (add Ice Cream); Halo Halo,14.45,2024-12-12 12:21:00
10367,Green Tea (add Honey Jelly); Black Honey Tea; Black Tea,14.9,2024-12-12 12:21:45
10368,Green Honey Tea (add Honey Jelly); Fresh Matcha (add Ice Cream); Black Tea; Oolong Tea; Black Tea,26.8,2024-12-12 12:25:30
10369,Green Honey Tea,4.85,2024-12-12 12:27:45
10370,Strawberry Matcha (add Pudding); Fresh Matcha,13.5,2024-12-12 12:28:30
10371,Tiger Boba; Tiger Boba; Peach Tea,19.25,2024-12-12 12:29:15
10372,Thai Pearl Milk Tea; Oolong Tea,10.9,2024-12-12 12:30:00
10373,Coffee Milk Tea,6.25,2024-12-12 12:33:00
10374,Green Tea (add Pudding); Black Tea (add Ice Cream); Coffee Milk Tea (add Honey Jelly); Black Tea,22.7,2024-12-12 12:33:45
10375,Fresh Matcha,6.25,2024-12-12 12:36:00
10376,Fresh Matcha (add Boba Pearls); Coffee Milk Tea (add Honey Jelly); Black Honey Tea (add Honey Jelly); Halo Halo; Lemonade,31.75,2024-12-12 12:37:30
10377,Halo Halo (add Pudding); Thai Pearl Milk Tea (add Ice Cream); Thai Pearl Milk Tea,21.2,2024-12-12 12:38:15
10378,Tiger Boba (add Ice Cream); Green Tea,12.15,2024-12-12 12:39:00
10379,Black Tea (add Pudding); Pearl Milk Tea; Iced Thai Tea; Green Honey Tea,22.8,2024-12-12 12:39:45
10380,Coffee Crema (add Boba Pearls); Coffee Crema (add Ice Cream); Coffee Milk Tea; Pearl Milk Tea,26.8,2024-12-12 12:45:45
10381,Green Tea (add Honey Jelly); Strawberry Matcha (add Ice Cream); Pearl Milk Tea; Halo Halo; Black Honey Tea,30.5,2024-12-12 12:47:15
10382,Thai Pearl Milk Tea (add Boba Pearls); Pearl Milk Tea; Halo Halo,19.75,2024-12-12 12:48:45
10383,Iced Thai Tea (add Ice Cream); Oolong Tea; Pearl Milk Tea,18.2,2024-12-12 12:49:30
10384,Coffee Crema; Coffee Crema; Pearl Milk Tea; Green Honey Tea,23.65,2024-12-12 12:52:30
10385,Green Tea (add Pudding); Green Honey Tea (add Honey Jelly); Fresh Matcha,17.25,2024-12-12 12:54:45
10386,Coffee Crema; Halo Halo; Thai Pearl Milk Tea,19.7,2024-12-12 12:55:30
10387,Halo Halo (add Ice Cream); Black Tea (add Ice Cream); Oolong Tea; Iced Thai Tea; Peach Tea,31.25,2024-12-12 12:59:15
10388,Fresh Matcha (add Honey Jelly); Coffee Crema (add Honey Jelly); Fresh Matcha (add Ice Cream); Green Honey Tea; Coffee Milk Tea,32.6,2024-12-12 13:00:00
10389,Black Honey Tea (add Pudding); Halo Halo,12.55,2024-12-12 13:00:45
10390,Black Tea; Peach Tea; Iced Thai Tea,17.65,2024-12-12 13:01:30
10391,Black Honey Tea; Black Honey Tea; Strawberry Matcha,16.2,2024-12-12 13:02:15
10392,Black Honey Tea; Tiger Boba; Strawberry Matcha; Coffee Milk Tea; Oolong Tea,28.75,2024-12-12 13:03:00
10393,Black Tea (add Ice Cream); Black Honey Tea,10.5,2024-12-12 13:04:30
10394,Fresh Matcha (add Ice Cream); Strawberry Matcha (add Boba Pearls); Black Tea; Green Honey Tea,24.0,2024-12-12 13:07:30
10395,Green Honey Tea,4.85,2024-12-12 13:08:15
10396,Tiger Boba,6.5,2024-12-12 13:09:45
10397,Fresh Matcha,6.25,2024-12-12 13:13:30
10398,Oolong Tea (add Boba Pearls); Black Tea; Tiger Boba; Coffee Crema,23.05,2024-12-12 13:14:15
10399,Coffee Crema (add Boba Pearls); Pearl Milk Tea (add Ice Cream); Green Honey Tea; Strawberry Matcha,25.4,2024-12-12 13:15:00
10400,Lemonade (add Ice Cream); Peach Tea; Lemonade; Black Honey Tea; Tiger Boba,29.0,2024-12-12 13:19:30
10401,Lemonade (add Boba Pearls); Green Tea,10.6,2024-12-12 13:22:30
10402,Fresh Matcha (add Boba Pearls); Oolong Tea; Strawberry Matcha; Pearl Milk Tea; Oolong Tea,28.6,2024-12-12 13:27:45
10403,Peach Tea (add Boba Pearls); Pearl Milk Tea; Coffee Crema; Pearl Milk Tea,25.1,2024-12-12 13:29:15
10404,Peach Tea; Strawberry Matcha,12.75,2024-12-12 13:30:45
10405,Peach Tea (add Pudding); Coffee Crema; Tiger Boba; Green Honey Tea,24.85,2024-12-12 13:35:15
10406,Green Tea; Halo Halo; Oolong Tea; Halo Halo,23.2,2024-12-12 13:36:00
10407,Green Honey Tea (add Boba Pearls); Coffee Crema; Halo Halo,19.05,2024-12-12 13:36:45
10408,Thai Pearl Milk Tea (add Pudding); Green Honey Tea,11.85,2024-12-12 13:38:15
10409,Strawberry Matcha,6.5,2024-12-12 13:39:45
10410,Coffee Crema,6.5,2024-12-12 13:44:15
10411,Halo Halo,6.95,2024-12-12 13:47:15
10412,Black Honey Tea (add Pudding); Thai Pearl Milk Tea,11.85,2024-12-12 13:51:00
